id,area,rent_sqft,units,yr_built,lat,lon,low_income,value_imprv_sqft
c5079098,28341,2.54,29,1965,37.5550549044771,-122.002958579891,No,41
c5079100,41765,2.68,46,1965,37.5545297618297,-122.002030588697,No,35
c5079102,47604,2.92,58,1967,37.5553065706742,-122.003426144172,No,43
c5081611,5802,1.32,6,1941,37.763214548113,-122.164534200436,No,72
c5314469,128386,2.38,94,1894,37.5674578964568,-121.971048399477,No,16
c5314910,238332,3.49,212,1972,37.5655091811005,-121.972379452331,No,189
c5319854,4933,1.83,6,1969,37.8676365302001,-122.293859027539,No,32
c5323078,12626,2.83,20,1963,37.6621746039884,-121.873820312683,No,122
c5325713,6885,1.93,7,1958,37.8694982918407,-122.2950649236,No,20
c5325714,14159,2,10,1961,37.8687695857675,-122.295240853934,No,13
c5325720,8935,2.08,9,1960,37.8671926712137,-122.292413648193,No,27
c5325731,45380,1.83,44,1970,37.8660413938104,-122.29559696643,Yes,86
c5325740,8601,2.02,13,1940,37.8698797652599,-122.289892323966,No,59
c5325749,5307,2.22,11,1918,37.8693721941403,-122.293209688715,No,280
c5326976,3568,1.78,5,1919,37.7707414179979,-122.246314079917,No,176
c5326981,13416,1.53,8,1971,37.7906190591878,-122.236436622059,No,93
c5327054,6714,1.78,8,1965,37.5327626319204,-122.029100068024,No,111
c5327088,7573,1.54,6,1934,37.8444272739376,-122.257385720075,No,78
c5328541,11172,1.98,12,1945,37.8698057246393,-122.288870403529,No,68
c5328814,320013,2.79,105,1988,37.5181684924797,-121.993223080559,No,90
c5341901,4557,1.42,8,1929,37.7842020720991,-122.234586966738,No,94
c5344774,36472,2.97,50,1968,37.5548502841052,-122.002492426971,No,39
c5345872,255356,3.68,274,2000,37.7920947510067,-122.271488828883,No,391
c5353890,6882,2.02,8,1946,37.7683244073419,-122.251291786076,No,96
c5354963,16217,3,30,1952,37.8703079563013,-122.287769868979,No,155
c5363889,5192,1.31,8,1940,37.7781529048436,-122.22128294696,No,61
c5374716,136603,5.09,178,2011,37.8678429461313,-122.269472189769,Yes,410
c5385622,59039,3.48,60,2008,37.8094359140072,-122.254266362056,No,107
c5385775,19050,2.46,22,1953,37.8121001717534,-122.258556006118,No,113
c5385820,11169,1.32,7,1951,37.8208607289588,-122.268069684495,No,40
c5385834,8433,1.92,8,1938,37.8108674331457,-122.255599474387,No,44
c5385848,32834,2.56,35,1947,37.8101756468581,-122.257122756513,No,70
c5385891,35297,3.26,26,1970,37.8151045693288,-122.256958218966,No,91
c5386034,62842,4.64,40,1992,37.8023175170884,-122.251456857382,No,108
c5386078,23989,2.35,27,1957,37.8097331403337,-122.257335983067,No,92
c5386138,123262,2.3,177,1972,37.8156899633373,-122.262306871882,Yes,92
c5386160,21280,3.16,24,1962,37.8099067490876,-122.250259822033,No,91
c5386398,13037,2.78,20,1929,37.826371971937,-122.265965384048,No,38
c5386460,46494,2.48,47,1965,37.8132329564107,-122.258431504526,No,115
c5386513,18132,2.96,18,1942,37.8164102802099,-122.259636094873,No,48
c5386579,6571,1.4,5,1947,37.8130686230215,-122.25811640029,No,34
c5386641,15648,2.74,20,1953,37.812034724,-122.2596732965,No,97
c5386770,19004,1.49,15,1970,37.8145170577961,-122.258158706479,Yes,86
c5386776,11983,2.16,11,1934,37.8096654194953,-122.255474308203,No,33
c5386883,8705,1.52,8,1935,37.8093236693996,-122.251924839663,No,76
c5386954,16119,2.53,19,1950,37.8203921997866,-122.25789113717,No,136
c5386961,16530,2.35,13,1951,37.8113906692379,-122.258440620242,No,78
c5387057,27855,2.58,30,1957,37.8102470570414,-122.252240916767,No,97
c5387143,4805,1.7,6,1931,37.6756729073799,-122.087585640637,No,88
c5387232,6459,1.62,9,1954,37.8111574149956,-122.256579393405,No,112
c5387317,8907,2.21,10,1941,37.8113117228169,-122.254739231161,No,36
c5387345,32506,3.15,24,1956,37.8098372179551,-122.252293398276,No,60
c5387362,19193,2.05,24,1972,37.8128896263491,-122.258083923353,No,54
c5387426,6897,1.81,6,1917,37.811028122784,-122.255543502123,No,27
c5387514,181015,3.3,201,1958,37.8039883989134,-122.264539015417,No,49
c5387517,18166,1.93,15,1962,37.8125113234622,-122.258829247124,No,56
c5387612,93712,2.49,159,1972,37.7996085673854,-122.255078152648,Yes,49
c5387647,16973,2.53,14,1956,37.8100581456296,-122.255116712985,No,44
c5387997,8659,2.05,11,1927,37.6754301415743,-122.087284138534,No,56
c5388060,6557,1.45,6,1956,37.811266973961,-122.256834415383,No,97
c5388281,18308,2.52,19,1928,37.8080650529259,-122.25416573187,No,50
c5388319,41508,3.08,50,1944,37.8109682240858,-122.259221138503,No,62
c5388399,17419,2.07,24,1957,37.8177311254221,-122.260563356752,No,154
c5420861,69644,1.77,81,2015,37.8708752917449,-122.28127206603,Yes,247
c5421785,12511,1.87,12,1942,37.7941588498222,-122.24174993098,No,24
c5421839,113538,2.23,188,1981,37.8154817740637,-122.261860980062,Yes,112
c5421917,24414,2.33,26,1962,37.8115666333438,-122.258048533714,No,96
c5422018,46541,3.04,50,1984,37.8136004295025,-122.259598487204,No,87
c5422044,7009,2.22,13,1944,37.8095411047711,-122.255014655152,No,79
c5506462,45401,2.23,50,1970,37.6932163576926,-122.109185236344,No,48
c5506507,56114,2.34,51,1970,37.6649080574049,-122.080579651316,No,44
c5506725,11538,2.02,15,1963,37.7070058194879,-122.128289091031,No,43
c5507079,14816,2.48,23,1969,37.7105568555061,-122.138285103131,No,60
c5508432,45325,2.34,46,1964,37.7168131813714,-122.143042105557,No,111
c5508516,19069,2.21,11,1972,37.6996463009284,-122.075522756732,No,90
c5508593,44128,2.34,45,1967,37.6930177856252,-122.109565937532,No,46
c5508728,50111,2.87,68,1989,37.6770418981138,-122.078619271469,No,149
c5508868,30604,2.19,22,1989,37.6851278071659,-122.139226037189,No,164
c5509091,106651,3.01,132,1978,37.5414472911246,-121.98094155198,No,58
c5509172,95982,2.59,93,1984,37.5381313897155,-121.956113418924,No,47
c5509233,9755,2.3,11,1938,37.8093971826842,-122.250438710561,No,45
c5509263,123232,3.29,185,1981,37.8141079348265,-122.269972192289,Yes,108
c5509282,8804,1.72,7,1942,37.8131419187111,-122.259629319866,No,45
c5509304,48958,2.13,50,1968,37.6815099466332,-122.069650989035,No,23
c5509315,17205,3.15,27,1934,37.8093104854749,-122.253440095207,No,50
c5509343,23577,2.17,34,1964,37.7096547915203,-122.139320638139,No,41
c5509375,52607,2.66,46,1983,37.7124738624359,-122.139917049944,No,62
c5509379,36158,2,43,1986,37.8473392450003,-122.284362637292,Yes,155
c5509389,20567,2.34,25,1972,37.812626782185,-122.258624769018,No,36
c5509538,140350,2.6,152,1995,37.8165247903525,-122.262179281166,Yes,92
c5509560,5183,1.58,6,1935,37.8110179739186,-122.258468615951,No,112
c5509623,22910,2.31,22,1951,37.8122969526231,-122.25633079421,No,101
c5509703,21596,2.64,25,1949,37.8099896660179,-122.257212375028,No,84
c5509719,14035,3.06,17,1939,37.8165916748815,-122.259927407153,No,97
c5509776,12891,2.06,13,1933,37.8103733805184,-122.256295960176,No,49
c5509806,8511,1.73,11,1936,37.8163978176823,-122.266801295853,No,54
c5509829,24559,2.14,30,1972,37.8125842453742,-122.257636500977,No,62
c5509883,43663,3.75,43,1960,37.8103332378269,-122.254360923808,No,61
c5509890,8421,1.76,6,1971,37.5546497731804,-121.987477376158,No,101
c5509904,12627,1.79,13,1941,37.816250916693,-122.260024827994,No,51
c5509911,29975,1.79,26,1992,37.534641384407,-121.964149726275,Yes,83
c5509936,79449,2.56,95,1984,37.5303835863639,-121.960707430051,No,64
c5509956,41831,2.66,52,1964,37.5534296779122,-122.005139484735,No,113
c5509979,16934,2.17,21,1957,37.8179431054067,-122.259269173958,No,143
c5510034,47227,3.1,45,1964,37.8108401842881,-122.254357632646,No,61
c5510036,58796,1.45,58,1996,37.5556732215691,-121.965368209314,Yes,47
c5510041,30715,3.65,39,1959,37.8122304135381,-122.257833055793,No,127
c5510046,222951,2.94,286,1971,37.529557188585,-121.982869219664,No,132
c5510059,116930,2.74,186,1972,37.5509601412879,-121.991050442081,Yes,79
c5510105,26455,2.74,24,1955,37.8124955449772,-122.256541922668,No,81
c5510111,12557,2.72,16,1932,37.8106194820278,-122.259740622262,No,57
c5510126,23323,1.88,14,1975,37.5578873338181,-121.986836399775,No,438
c5510135,10538,1.82,11,1935,37.8161636867023,-122.260777558227,No,43
c5510979,18659,2.01,16,1975,37.6993765532384,-122.074710541171,No,74
c5511062,36679,1.91,38,1961,37.7109931167554,-122.135914851757,Yes,35
c5511123,12298,2.48,14,1969,37.6975722848142,-122.069509933229,No,114
c5511681,34688,2.28,39,1961,37.7112243978603,-122.136241990344,No,52
c5511708,11155,1.61,10,1950,37.7698014602525,-122.211654363426,No,76
c5511776,8108,1.68,8,1956,37.8115140984538,-122.257203871926,No,49
c5511952,38829,3.14,36,1960,37.813402249163,-122.25969701087,No,84
c5511961,26698,1.58,26,1937,37.8450067851696,-122.285093719463,Yes,33
c5511982,54110,2.58,60,1969,37.7195065322317,-122.166363034828,No,47
c5511983,213480,2.78,180,1972,37.5377931837976,-121.961557544511,No,59
c5512036,24535,3.69,26,1951,37.8094050608159,-122.250939644263,No,29
c5512049,39870,2.74,52,1956,37.803683780445,-122.263751895766,No,71
c5512052,54206,2.7,71,2011,37.8159936891159,-122.259613500052,No,84
c5512080,18126,1.57,14,1951,37.8118635225761,-122.259976482163,No,46
c5512113,25026,2.72,28,1948,37.8097485653605,-122.256133008717,No,107
c5512163,14581,2.77,16,1938,37.8093362642398,-122.251292678239,No,49
c5512186,21543,1.97,12,1974,37.5367226496746,-121.959690801861,No,46
c5512194,33846,2.61,26,1970,37.8106036832286,-122.258668231589,No,76
c5512204,664657,3.95,353,1986,37.5630138814896,-122.006420661353,No,14
c5512253,139606,2.69,68,1978,37.5312276880148,-121.955166605496,No,21
c5512257,104681,1.51,97,1993,37.5338237426342,-121.964105967157,Yes,55
c5512382,20633,1.93,19,1953,37.8095909291438,-122.257403510117,No,78
c5512386,45714,3.23,48,1962,37.8096706206343,-122.250622876807,No,52
c5512401,107880,3.26,151,1973,37.5379893439343,-121.998907665368,No,143
c5512430,92785,3.4,125,1970,37.5542094417729,-121.985394868202,No,91
c5512459,13344,2.94,19,1989,37.5312636054903,-121.961410541335,No,365
c5512486,17873,1.5,17,1991,37.533214107737,-121.962545905244,Yes,112
c5512511,80487,2.79,91,1976,37.540190648794,-121.981860567763,Yes,53
c5512513,47446,2.54,51,1972,37.5522404276411,-121.987923375752,No,105
c5512556,284769,3.2,347,1989,37.5568606317702,-121.9651277507,No,343
c5512572,470555,2.73,377,1990,37.5462422605976,-121.971228776656,No,110
c5512586,73100,2.18,72,1992,37.5345000612586,-121.963236240564,Yes,64
c5512871,125266,2.82,175,1975,37.6052898524916,-122.053498704081,No,45
c5513047,84273,3.18,146,1986,37.5598098648433,-122.003535622725,No,24
c5513066,19671,2.01,18,1959,37.8120592553946,-122.257642642247,No,50
c5513080,5760,1.85,6,1938,37.8201812343028,-122.258161785523,No,57
c5513111,57666,2.91,66,1980,37.5366872400835,-121.95717959104,No,230
c5515328,18477,1.41,18,1952,37.7878721478242,-122.238397976737,No,66
c5519229,4691,1.98,8,1926,37.8049996392279,-122.229441637615,No,143
c5520209,52798,1.81,41,1996,37.8617220165669,-122.280515950032,Yes,165
c5521841,11711,1.75,16,1938,37.8385170887779,-122.281932417965,No,131
c5521870,138232,4.85,196,1999,37.848080513112,-122.289630903121,No,74
c5521881,36312,1.81,50,1983,37.8339244151065,-122.280301636628,Yes,45
c5522939,7387,1.78,6,1926,37.765441560357,-122.239715177364,No,29
c5523089,8605,2.1,8,1928,37.796840189485,-122.253541034364,No,61
c5523236,39188,2.47,55,1988,37.8472939863823,-122.284733396461,Yes,104
c5523405,535481,2.73,339,1993,37.6935822091867,-121.923215098422,No,4
c5527503,8078,1.9,14,1955,37.7186248686688,-122.148454173557,No,111
c5527523,15952,2.23,18,1954,37.8673640881556,-122.274508461576,No,157
c5548233,13558,1.91,16,1952,37.8434160527279,-122.252033494892,No,73
c5548236,4986,1.6,6,1925,37.837837371014,-122.269517787118,No,119
c5562288,16642,2.39,20,1966,37.697489298039,-122.067951651793,No,70
c5564048,4160,1.25,6,1962,37.7667325431566,-122.201255911185,No,59
c5576237,5447,2.02,7,1946,37.875478130892,-122.297978215539,No,69
c5576239,5308,2.14,7,1960,37.8736662452845,-122.299146800339,No,206
c5587618,33431,2.69,41,1980,37.5301811317285,-121.956685703506,No,86
c5587969,46152,2.66,44,1971,37.6496529681328,-122.078196647199,No,55
c5588215,10831,1.93,9,1968,37.8650161322044,-122.257118054283,No,149
c5604236,9776,1.69,7,1941,37.8900964829174,-122.301165890559,No,38
c5610890,7972,1.54,6,1975,37.6933807435029,-122.063788079038,No,71
c5614630,4545,1.97,6,1963,37.8919580576662,-122.300739933024,No,56
c5614642,10389,1.84,8,1950,37.8919963053429,-122.300211548101,No,22
c5614644,10925,2.09,12,1964,37.8917918703468,-122.300686543553,No,44
c5617016,13615,1.9,11,1962,37.8861603766557,-122.296373831089,No,32
c5617018,5850,1.7,6,1962,37.8857299739815,-122.296235949581,No,45
c5617020,8268,1.84,7,1960,37.8848593357288,-122.295957290856,No,32
c5617021,5985,1.48,6,1971,37.8850343673444,-122.296551493297,No,93
c5620555,14625,2.15,17,1955,37.7268020460832,-122.150447213418,No,128
c5620624,13670,1.88,11,1964,37.8846352294018,-122.296423695874,No,34
c5620626,15461,2.52,11,1958,37.8916326253933,-122.298129756853,No,43
c5620632,33006,2.78,32,1990,37.8913044173503,-122.298559894699,No,171
c5620636,5644,2.59,6,1955,37.8911875032986,-122.29798540632,No,57
c5620637,5542,2.01,8,1953,37.8910709741087,-122.297947729529,No,62
c5620641,5362,2.36,8,1957,37.8910716545404,-122.296156821682,No,82
c5620649,8509,2.19,12,1960,37.8906469637958,-122.297361226099,No,88
c5620650,9221,1.8,8,1965,37.884436075839,-122.296360441282,No,30
c5624198,3702,1.73,6,1963,37.8777382730097,-122.29697575146,No,141
c5624206,10746,1.88,8,1959,37.8897159059782,-122.297513067715,No,27
c5624213,7708,1.86,6,1960,37.893069403776,-122.298595455056,No,44
c5624217,12467,2.22,12,1965,37.8903121051363,-122.294675240749,No,21
c5624232,5995,2.23,8,1960,37.8924762034653,-122.297422120414,No,134
c5624234,5638,1.68,7,1944,37.8772049647754,-122.299214647682,No,35
c5624236,8241,1.94,8,1958,37.8881525791523,-122.297551691939,No,39
c5624238,5467,1.76,6,1958,37.8773381117697,-122.299253963667,No,33
c5626005,14118,1.78,10,1955,37.8079545374283,-122.247512120338,No,90
c5627801,4605,1.95,6,1954,37.8942743312011,-122.299521716024,No,48
c5627802,8480,1.67,7,1962,37.8935166322275,-122.298561254208,No,49
c5630889,9205,2.09,5,1959,37.892348325611,-122.300869618891,No,25
c5630891,15372,2.57,12,1969,37.8934022638379,-122.303607685555,No,67
c5630892,9163,1.82,7,1957,37.8929475832502,-122.301060903437,No,29
c5630894,7626,2.1,6,1961,37.8961509432828,-122.302081330452,No,30
c5633185,4775,2.24,8,1976,37.8911594676338,-122.289560315067,No,195
c5635325,12269,2.28,19,1943,37.852486870002,-122.259806703122,No,100
c5635417,6403,1.81,8,1939,37.8609983068983,-122.251476438794,No,178
c5640514,63323,1.73,65,1970,37.74276454452,-122.171264870108,Yes,49
c5645595,6159,1.48,8,1955,37.8011282623907,-122.242391118617,No,46
c5648468,36371,2.99,40,1965,37.8914723187724,-122.281882786611,No,42
c5648474,12290,2.11,12,1965,37.8913838610201,-122.283097373521,No,88
c5650843,10994,1.93,10,1953,37.8505542946651,-122.273167630121,No,115
c5652508,51254,1.94,55,1979,37.651157752394,-122.086216779361,Yes,115
c5652510,36660,2.35,35,1970,37.6498314977905,-122.087136273192,No,77
c5652514,6063,1.55,6,1973,37.6520996002742,-122.08782696651,No,167
c5652519,33259,2.72,36,1976,37.650868332864,-122.08584277726,No,86
c5652520,20407,1.73,23,1971,37.6494585000298,-122.086545170055,No,82
c5657123,18995,2.62,24,1958,37.6601660072211,-122.075286407384,No,63
c5657127,12065,1.43,8,1962,37.6606208444455,-122.083737361996,No,34
c5657128,8853,1.55,7,1955,37.6545791532258,-122.078152749347,No,34
c5657136,15157,1.52,12,1965,37.6516588108175,-122.07823893725,No,44
c5657141,9188,1.39,8,1957,37.6559371474179,-122.07501357838,No,43
c5657151,29913,2.43,34,1968,37.655053364529,-122.074677793325,No,82
c5657178,14589,2.44,12,1967,37.8979857278814,-122.298378116778,No,35
c5657179,27181,2.91,24,1973,37.8982035495659,-122.296395145323,No,44
c5657181,11835,2.06,12,1970,37.8981704503656,-122.298436490893,No,117
c5657182,7863,2.08,8,1961,37.8961358115465,-122.299581671213,No,31
c5657184,14986,2.34,12,1971,37.8976612467602,-122.297419162006,No,44
c5657187,7302,2.16,8,1967,37.8978289733971,-122.299767338684,No,42
c5657192,41740,3.62,37,1981,37.8984162686038,-122.296478124926,No,21
c5657194,14171,2.24,13,1975,37.8977975026963,-122.298316976518,No,43
c5657198,7600,1.68,11,1967,37.8978143837954,-122.299218108065,No,156
c5657202,10841,2.1,11,1964,37.8976953747597,-122.299723143897,No,32
c5657203,17043,3.15,12,1967,37.8983604707337,-122.298496952665,No,28
c5657204,5756,2.88,8,1953,37.8979226285641,-122.296123677216,No,27
c5657208,9147,2.31,6,1963,37.8980010255142,-122.297123155903,No,27
c5657210,14209,2.28,13,1966,37.8971504666505,-122.299952677648,No,32
c5657211,13993,2.54,17,1967,37.8973642482731,-122.298898588207,No,93
c5657215,9921,2.32,7,1963,37.898264234136,-122.297566929348,No,30
c5661104,9442,1.55,9,1963,37.6438603637364,-122.079662690093,No,47
c5661112,58471,2.56,55,1969,37.6406172478347,-122.082238672518,No,77
c5661116,30754,1.93,27,1959,37.6462614575043,-122.082243923924,No,71
c5661118,5669,1.4,6,1965,37.6439039260134,-122.08055571667,No,55
c5661119,7059,1.49,6,1964,37.64435965829,-122.080220483162,No,42
c5661121,6066,1.49,6,1963,37.6443579316118,-122.0808563278,No,46
c5661125,138534,2.5,143,1964,37.6575119492292,-122.076889106299,No,37
c5661128,30287,2.6,51,1962,37.6594262970617,-122.07485622044,No,79
c5664098,10456,2.78,14,1934,37.8836580941528,-122.273007540475,No,33
c5665993,6598,1.96,7,1945,37.6804295488867,-122.099272699401,No,100
c5667725,6352,1.5,6,1971,37.6392966846386,-122.072277864438,No,85
c5667749,6457,1.5,6,1969,37.6397785903711,-122.072131898234,Yes,99
c5667775,4780,1.97,5,1962,37.6374478748414,-122.072688957443,No,58
c5667788,4454,1.53,5,1962,37.6373497479264,-122.07287750616,No,109
c5667801,48179,2.23,44,1963,37.636126705424,-122.07275777712,No,46
c5667820,14579,2.75,12,1951,37.8825567076861,-122.270458464894,No,35
c5667825,14934,2.54,18,1938,37.8826313775616,-122.270000137535,No,82
c5667827,20297,3.14,19,1950,37.8829619423157,-122.270059507027,No,46
c5667830,6239,1.92,8,1953,37.8824688447672,-122.269979142148,No,137
c5671537,9182,1.73,8,1960,37.8879545436023,-122.299449561163,No,68
c5673875,12218,1.42,11,1972,37.6378546370732,-122.073315937509,No,47
c5673877,7324,1.56,8,1957,37.636903996441,-122.067881410482,No,78
c5673879,10067,1.42,9,1968,37.6400466322388,-122.070763600825,No,93
c5673882,56802,2.33,60,1969,37.6351665978074,-122.066992346754,No,50
c5673896,29311,2.18,25,1965,37.6484821775792,-122.085676021092,No,68
c5673899,18948,1.83,19,1964,37.6364492394424,-122.070844398303,No,87
c5673904,32100,2.75,15,1974,37.6335143934298,-122.071079634384,No,70
c5673905,27467,1.95,23,1977,37.6418504558864,-122.077617283059,No,88
c5673915,6072,1.82,6,1966,37.6377612362663,-122.076492007023,No,101
c5673920,44098,1.99,37,1965,37.6402068905868,-122.077768149549,No,66
c5673922,36003,2.18,30,1965,37.6378523135598,-122.069944233083,No,77
c5673924,76008,2.19,80,1968,37.6370658724712,-122.072126980562,No,57
c5679543,4461,2.49,8,1922,37.8803852105053,-122.270050375754,No,154
c5679544,11781,2.88,11,1947,37.8791262787867,-122.268822502571,No,39
c5679552,15177,3.18,11,1948,37.8780417916766,-122.268283113248,No,23
c5679563,7102,2.38,7,1947,37.8791992077395,-122.26840011566,No,35
c5682830,54111,2.24,62,1979,37.6335178723161,-122.075450662198,Yes,71
c5682839,82551,2.9,100,1963,37.6556457900471,-122.092859855933,No,57
c5682856,45246,1.45,43,1976,37.6341599589797,-122.065902445517,Yes,61
c5682857,15353,1.43,15,1964,37.6357387453157,-122.065837572357,Yes,80
c5682871,84686,1.88,108,1972,37.6323783959982,-122.073689680904,Yes,95
c5682873,6828,2.17,8,1963,37.8824952979721,-122.275728453384,No,54
